admin1,Jan_rain_min,Jan_rain_max,Jan_rain_mean,Jan_rain_count,Jan_rain_median,year,Feb_rain_min,Feb_rain_max,Feb_rain_mean,Feb_rain_median,Mar_rain_min,Mar_rain_max,Mar_rain_mean,Mar_rain_median,Apr_rain_min,Apr_rain_max,Apr_rain_mean,Apr_rain_median,May_rain_min,May_rain_max,May_rain_mean,May_rain_median,Jun_rain_min,Jun_rain_max,Jun_rain_mean,Jun_rain_median,Jul_rain_min,Jul_rain_max,Jul_rain_mean,Jul_rain_median,Aug_rain_min,Aug_rain_max,Aug_rain_mean,Aug_rain_median,Sep_rain_min,Sep_rain_max,Sep_rain_mean,Sep_rain_median,Oct_rain_min,Oct_rain_max,Oct_rain_mean,Oct_rain_median,Nov_rain_min,Nov_rain_max,Nov_rain_mean,Nov_rain_median,Dec_rain_min,Dec_rain_max,Dec_rain_mean,Dec_rain_median,silt_min,silt_max,silt_mean,silt_count,silt_median,bulkdensity_min,bulkdensity_max,bulkdensity_mean,bulkdensity_median,clay_min,clay_max,clay_mean,clay_median,harvested_area,production_mt,yield_mt_ha,value_ksh
Bomet,45.442955017089844,108.99484252929688,64.24207414899554,112,63.676265716552734,2013.0,24.964908599853516,119.52392578125,54.183872767857146,55.07733917236328,131.84901428222656,291.65301513671875,191.55521065848214,184.79660034179688,272.7740478515625,456.2122497558594,344.40977260044644,348.63330078125,70.10616302490234,210.94253540039062,137.27919224330358,142.7509765625,62.09768295288086,201.15621948242188,111.95516531808036,100.69328308105469,36.59510040283203,181.08102416992188,80.55861118861607,68.76885986328125,62.20177459716797,241.80926513671875,128.08312116350447,113.50631713867188,79.88532257080078,220.18255615234375,143.85369001116072,140.87875366210938,36.715660095214844,174.00698852539062,91.50155203683036,81.742919921875,76.35057830810547,170.2747039794922,118.71092006138393,116.99589538574219,95.74927520751953,175.23361206054688,138.23530796595983,139.0065155029297,17.0,36.0,26.432650136161673,34885,27.0,883.0,1370.0,1152.181854665329,1150.0,25.0,51.0,38.391772968324496,38.0,,,,
Bungoma,37.68344497680664,63.09715270996094,48.7002577243891,133,47.658546447753906,2013.0,14.072145462036133,43.49390411376953,26.849515757166355,26.461353302001953,148.49380493164062,297.1309814453125,214.19155310150376,221.16441345214844,224.760986328125,415.07940673828125,300.3176104323308,301.53302001953125,138.6852264404297,248.83346557617188,193.1064526550752,191.56719970703125,94.4278564453125,160.5831756591797,118.81085526315789,118.5634765625,100.68859100341797,193.06419372558594,138.27287946428572,139.83164978027344,143.48773193359375,269.0425109863281,196.85546875,201.6026153564453,168.068359375,303.5508728027344,231.79429041353384,231.61468505859375,102.36473083496094,254.29275512695312,178.44381461466165,176.31048583984375,63.85900115966797,185.8220672607422,119.98289914238721,115.93844604492188,56.981414794921875,132.3805389404297,86.95440995065789,86.4349365234375,17.0,37.0,24.603157992651504,43002,24.0,807.0,1300.0,1124.9254453281242,1130.0,22.0,50.0,38.55492767778243,39.0,,,,
Busia,38.31825256347656,71.73181915283203,51.29259699041193,88,50.58192443847656,2013.0,27.878801345825195,78.5876235961914,45.567413330078125,46.518592834472656,159.0921173095703,242.44346618652344,204.25230823863637,213.01272583007812,245.1273193359375,341.9893798828125,295.83735795454544,295.203857421875,117.54798889160156,225.8631591796875,177.41157670454547,178.0194091796875,46.54814147949219,129.77703857421875,91.67420543323864,96.12623596191406,21.825634002685547,119.90869140625,74.55669611150569,75.33792114257812,39.923702239990234,172.6524200439453,121.87022816051136,128.4261474609375,71.23747253417969,247.8998565673828,194.063232421875,211.89271545410156,62.001808166503906,204.36990356445312,153.4700594815341,164.8074188232422,68.11231231689453,149.90638732910156,109.38030450994319,110.37518310546875,43.746028900146484,135.4872589111328,97.08152077414773,99.31468200683594,12.0,33.0,22.26631745239877,24054,22.0,1030.0,1390.0,1224.4425043651784,1220.0,22.0,55.0,39.84692774590505,40.0,,,,
Elgeyo-Marakwet,17.375930786132812,78.92597961425781,48.1229465432363,146,49.19842529296875,2013.0,5.643095016479492,29.88916015625,19.076262173587327,19.55175018310547,85.8511734008789,237.6683349609375,139.86844499143837,135.7202606201172,172.354248046875,458.8493347167969,292.4176744434931,276.38739013671875,111.2127685546875,279.3663635253906,185.9691245719178,185.60177612304688,68.56565856933594,195.7291259765625,124.4146511130137,126.60197448730469,113.95852661132812,327.24615478515625,175.90263805650685,159.41868591308594,103.10729217529297,340.0208740234375,200.40972816780823,199.66934204101562,78.68712615966797,213.09231567382812,132.77105629280823,130.14488220214844,53.23643493652344,284.1535949707031,140.3841770119863,138.56369018554688,48.545963287353516,206.7963409423828,123.1212810359589,122.90492248535156,42.38176345825195,198.56063842773438,84.99067583476027,70.0158462524414,15.0,36.0,25.891243790333814,43078,26.0,888.0,1500.0,1175.9268304006685,1160.0,21.0,55.0,38.09206555550397,38.0,,,,
Embu,10.733642578125,65.38371276855469,24.300551905776516,132,21.251646041870117,2013.0,4.488295555114746,24.29824447631836,8.76617431640625,8.080950736999512,103.41236877441406,183.04425048828125,130.75520833333334,128.35400390625,217.28277587890625,515.7960205078125,341.8355823863636,329.9058837890625,14.165470123291016,97.17491912841797,40.07415216619318,35.177703857421875,0.9953485727310181,72.11041259765625,14.707910711115057,8.903881072998047,2.3690905570983887,81.28932189941406,20.15316125118371,12.875785827636719,1.1344738006591797,69.76119995117188,19.245414965080492,13.1232271194458,5.338289260864258,83.84017944335938,19.568862452651516,14.03291130065918,17.735687255859375,111.63786315917969,43.75058075875947,35.31639862060547,103.59294128417969,303.80908203125,174.38034150094697,159.04861450195312,43.272727966308594,126.70639038085938,73.10460316051136,71.8226547241211,11.0,39.0,19.604128764908026,39576,18.0,742.0,1440.0,1198.5445724681624,1230.0,12.0,66.0,39.14913078633515,38.0,,,,
Garissa,0.6688026785850525,15.126302719116211,7.069292806526038,1517,6.9955854415893555,2013.0,0.4427323043346405,12.54152774810791,4.7305231465268625,4.4366374015808105,13.386080741882324,166.46023559570312,87.58220377389584,83.76161193847656,23.015209197998047,216.93084716796875,107.52252595583388,98.59066772460938,0.2212226390838623,378.6702575683594,68.48198541529334,16.449607849121094,3.96512245259828e-09,72.43925476074219,14.696446780240606,2.8777971267700195,0.0,63.46635437011719,16.91456075931114,11.747747421264648,1.4182051089051129e-08,36.380008697509766,6.967935017715886,3.481904983520508,0.9396997690200806,38.87309265136719,18.055288758651944,20.93252182006836,1.7250895500183105,52.377357482910156,24.208846613381674,24.67948341369629,19.25870704650879,144.63360595703125,89.76069133157547,94.36746215820312,8.629838943481445,102.21531677246094,41.207414922544494,42.13335418701172,8.0,33.0,20.522703180212016,611280,21.0,1260.0,1630.0,1406.4904593639576,1410.0,13.0,50.0,30.81391179165031,31.0,,,,
Homa Bay,35.712440490722656,79.59564971923828,54.86799230527638,199,54.58283233642578,2013.0,27.81123161315918,63.27497100830078,43.2081991991206,42.65458679199219,133.0059356689453,296.105712890625,178.28144629396985,177.26084899902344,212.61781311035156,473.976806640625,299.9326711683417,297.51275634765625,107.72693634033203,200.62139892578125,146.38877983668343,145.8407440185547,32.8402099609375,131.5966796875,75.00773888976131,73.03047943115234,17.04684066772461,93.76889038085938,52.316592729271356,48.98518371582031,39.72682189941406,170.43235778808594,90.26062931846734,83.1213150024414,66.94583129882812,191.42225646972656,125.37257576947236,123.91275787353516,38.289642333984375,169.60177612304688,97.28717807788945,99.24732971191406,44.97770690917969,241.33541870117188,144.82007694723617,138.03237915039062,68.13776397705078,136.77577209472656,95.84396592336684,95.14198303222656,14.0,35.0,23.921964011212587,44236,24.0,935.0,1380.0,1216.9038791934172,1220.0,17.0,55.0,39.02210868975495,40.0,,,,
Isiolo,4.85716438293457,41.34227752685547,12.419167118493691,951,9.959246635437012,2013.0,1.9228236675262451,11.769892692565918,4.765854507590694,4.487562656402588,48.24201202392578,179.05819702148438,95.2053019847529,90.73977661132812,46.74046325683594,299.52813720703125,137.78891462933754,121.13899993896484,0.3679097890853882,38.03617477416992,3.783385396129075,1.2225735187530518,4.696835809170352e-09,31.68046760559082,1.4767713416387356,0.20349380373954773,0.0,39.09967041015625,2.1784778358307046,1.7403145591288194e-08,0.0,29.319122314453125,1.1126968271474107,5.39194182636038e-08,1.3389750641579212e-08,15.909675598144531,4.377231922811514,3.68947172164917,0.4037569761276245,66.48316955566406,21.548906167849633,19.97496223449707,5.9545793533325195,203.38148498535156,73.11768040220821,64.15830993652344,5.800599575042725,100.69310760498047,25.61870728180862,19.935043334960938,8.0,33.0,19.361609120630774,356642,19.0,1040.0,1610.0,1423.045137701112,1440.0,13.0,56.0,30.46520880883351,30.0,,,,
Kajiado,15.71718692779541,90.04630279541016,35.85285565383416,802,35.427825927734375,2013.0,6.697656631469727,36.48781967163086,14.260939448254364,13.399019241333008,76.54812622070312,283.2212219238281,150.14666458852867,141.70672607421875,83.8951187133789,439.114013671875,217.19572163341647,216.173828125,2.4864611625671387,76.79817199707031,22.32132802758728,21.1807861328125,0.08525130152702332,32.917579650878906,6.819121020690462,5.766280174255371,8.911998250482611e-09,16.99948501586914,1.9340187129831672,0.6203117370605469,0.0,53.8909912109375,4.13637476133884,2.136716842651367,2.3133338800107595e-08,44.61833953857422,7.7829632461814215,5.041841506958008,0.8688764572143555,44.73324203491211,16.04269842970698,15.665128707885742,27.631784439086914,164.17300415039062,78.88517962905237,75.12678527832031,70.68583679199219,219.96463012695312,135.7265527587282,134.07923889160156,10.0,48.0,21.302904619254896,302105,21.0,896.0,1580.0,1297.289353039506,1310.0,11.0,57.0,34.86176660432631,34.0,,,,
Kakamega,35.2672004699707,91.14676666259766,58.735392252604164,144,54.46125793457031,2013.0,14.072145462036133,63.27467346191406,35.11552937825521,35.917144775390625,141.27670288085938,344.030029296875,238.42947048611111,243.972412109375,224.760986328125,413.8453369140625,327.1311848958333,335.51141357421875,112.96824645996094,289.2755432128906,188.77056206597223,195.13705444335938,106.34770202636719,196.6659393310547,132.1575927734375,133.33297729492188,75.9761962890625,201.49163818359375,128.55055067274304,130.02684020996094,134.42251586914062,300.69049072265625,221.32378472222223,224.59361267089844,160.51132202148438,330.271484375,238.43690321180554,241.177734375,102.36473083496094,219.89137268066406,158.18669976128473,160.3289337158203,63.85900115966797,177.08299255371094,112.10791015625,113.83804321289062,42.84800338745117,152.6096954345703,106.61576334635417,111.49530029296875,18.0,32.0,24.219320604319215,43156,24.0,1020.0,1300.0,1178.3837241635,1180.0,22.0,59.0,42.00743813143016,42.0,,,,
Kericho,32.60880661010742,108.06844329833984,63.02586649231991,118,65.26441955566406,2013.0,13.87013053894043,71.18875122070312,38.271070577330505,33.14277648925781,113.67854309082031,355.48602294921875,216.81617452330508,222.0659942626953,232.7384033203125,415.15191650390625,326.05220471398303,317.5535583496094,106.2310791015625,217.4365234375,162.4081203654661,161.89309692382812,92.56088256835938,212.0589141845703,144.33658302436442,142.09759521484375,65.31204223632812,231.62451171875,130.36014466366527,122.05073547363281,100.66603088378906,270.8184814453125,169.579929157839,162.84249877929688,124.90199279785156,232.798828125,167.65005958686442,161.91944885253906,63.4683837890625,174.00698852539062,121.40058097192797,122.52660369873047,81.30611419677734,191.32830810546875,134.88757117319915,135.99786376953125,71.68590545654297,170.4881591796875,122.07726430084746,125.64661407470703,10.0,39.0,26.57414185105085,36066,26.0,928.0,1340.0,1121.7778517162978,1110.0,28.0,53.0,41.53421505018577,42.0,,,,
Kiambu,27.062824249267578,72.60183715820312,45.930348115808826,119,42.364295959472656,2013.0,5.315583229064941,28.309961318969727,13.019346605829831,12.944438934326172,136.8177947998047,274.50164794921875,184.57889640231093,184.4650421142578,263.87139892578125,844.9296264648438,458.2628019957983,432.52783203125,27.298179626464844,143.11436462402344,60.50535878413866,51.43087387084961,6.73812198638916,94.58827209472656,35.33611804096638,33.55550765991211,0.6129109859466553,45.702178955078125,14.101761505383404,11.551727294921875,4.89233922958374,86.68403625488281,35.68734818146008,35.1865348815918,15.202506065368652,70.20719909667969,34.9035213694853,32.4632682800293,6.825773239135742,95.21723937988281,32.28272920496323,27.715810775756836,68.16683197021484,250.35391235351562,121.3230206144958,116.23681640625,84.3680191040039,219.96463012695312,144.55915178571428,133.37342834472656,11.0,49.0,24.84939146679854,36399,24.0,854.0,1420.0,1148.9310145883128,1160.0,21.0,65.0,41.96271875600978,43.0,,,,
Kilifi,3.1259403228759766,18.566511154174805,9.228450520833333,450,9.631353378295898,2013.0,1.5535829067230225,9.486113548278809,4.7060986328125,4.433684349060059,63.299232482910156,246.4095458984375,138.0486545138889,134.32778930664062,48.464820861816406,190.4073944091797,92.51157986111112,85.58329772949219,28.47345733642578,441.31207275390625,197.09347222222223,174.6673583984375,25.197778701782227,110.33578491210938,57.37330729166667,53.57752227783203,19.097606658935547,84.23653411865234,39.515659722222225,36.62982177734375,16.09480094909668,182.6990509033203,56.86884982638889,46.413970947265625,32.344337463378906,113.07191467285156,59.37421440972222,53.290523529052734,28.310487747192383,181.106689453125,93.38694444444444,93.35752868652344,51.32941436767578,175.36978149414062,107.85699652777778,101.11898040771484,35.47126007080078,143.5526123046875,87.1640451388889,89.14131927490234,7.0,34.0,17.857306619382673,177086,18.0,1220.0,1680.0,1400.9149904566143,1400.0,10.0,49.0,25.379764634132567,26.0,,,,
Kirinyaga,16.931215286254883,78.91796112060547,36.37013841711956,69,32.769264221191406,2013.0,5.569278240203857,24.29824447631836,11.35309810914855,9.272732734680176,99.34262084960938,167.5167236328125,120.42892323369566,113.31806945800781,291.1785888671875,529.6513671875,396.99097033514494,396.52569580078125,34.27547073364258,117.17303466796875,72.27918365036231,73.70463562011719,6.503665447235107,142.9383544921875,39.94751330389493,29.260713577270508,9.549275398254395,158.19639587402344,47.17883831521739,42.384891510009766,8.260851860046387,135.87744140625,42.45887115036232,34.62323760986328,12.531322479248047,127.27464294433594,43.49070850317029,35.41269302368164,25.35405731201172,111.94924926757812,62.2900390625,56.22014236450195,106.8307876586914,295.75390625,178.52698992300725,165.15573120117188,43.272727966308594,130.01248168945312,81.67232789855072,79.31378173828125,12.0,37.0,25.12707495861906,21145,25.0,752.0,1340.0,1080.0967604634666,1090.0,25.0,70.0,46.61579569638212,48.0,,,,
Kisii,44.88353729248047,90.85989379882812,72.44414992559524,63,72.3042984008789,2013.0,41.079254150390625,81.68016052246094,58.81385633680556,57.072181701660156,195.24981689453125,251.77029418945312,217.29842509920636,216.8733673095703,337.27093505859375,473.976806640625,382.60472470238096,380.83941650390625,103.03428649902344,180.64822387695312,150.0024646577381,153.15802001953125,77.14573669433594,140.77479553222656,100.25372023809524,97.88298034667969,47.98407745361328,93.59943389892578,69.1062748015873,68.7958984375,102.2159194946289,178.53175354003906,135.99130394345238,134.4049835205078,105.48844909667969,207.6082000732422,147.54800657242063,148.24664306640625,68.49655151367188,169.60177612304688,117.60095796130952,117.67023468017578,134.0506134033203,233.73345947265625,169.8314422123016,165.65110778808594,93.23020935058594,152.60597229003906,122.0620349702381,124.20308685302734,16.0,33.0,25.42316069057105,18825,25.0,880.0,1300.0,1117.081540504648,1120.0,29.0,54.0,42.18772908366534,42.0,,,,
Kisumu,53.8001594543457,108.06844329833984,69.2852783203125,120,67.48405456542969,2013.0,25.64446449279785,62.96741485595703,44.1559814453125,44.69566345214844,174.38656616210938,355.48602294921875,233.22718098958333,234.73402404785156,232.7384033203125,371.9481506347656,299.7934895833333,296.8387756347656,106.2310791015625,194.200439453125,149.81866861979168,149.73825073242188,61.540016174316406,146.26568603515625,96.9112548828125,94.69038391113281,36.5281982421875,121.52933502197266,73.99694010416667,71.26028442382812,72.62022399902344,193.15151977539062,131.583544921875,127.39591217041016,112.04373168945312,246.99356079101562,164.75602213541666,158.93511962890625,79.6993408203125,155.0611572265625,115.38816731770834,114.27589416503906,101.88506317138672,197.69473266601562,138.74033203125,138.22979736328125,81.99617767333984,170.4881591796875,117.18157552083333,115.2989273071289,13.0,36.0,22.991177738715134,30151,23.0,956.0,1460.0,1257.4250936950682,1270.0,19.0,60.0,37.33876156678054,38.0,,,,
Kitui,5.953845977783203,24.73687744140625,12.952696417369982,1096,12.693931579589844,2013.0,2.3255481719970703,22.023338317871094,8.299200573106752,8.036742210388184,54.92186737060547,271.862060546875,118.54879248403284,116.11260986328125,43.811798095703125,349.88861083984375,140.05072422445255,133.1675262451172,0.42074671387672424,53.224220275878906,12.936917270187044,12.847160339355469,0.2608777582645416,23.133769989013672,3.4321411578324588,2.517709255218506,0.42330724000930786,24.296663284301758,8.16899877395073,8.420470237731934,0.039321817457675934,25.363109588623047,7.333103152087135,7.5467023849487305,3.6627025604248047,41.68095397949219,12.158128278968977,10.485759735107422,8.09882926940918,76.4315185546875,24.214909685789234,22.76976776123047,79.44528198242188,256.6441650390625,146.59055656934308,144.5389404296875,37.91877746582031,232.623779296875,99.67804801551095,99.77384948730469,8.0,30.0,16.922695181077085,428602,17.0,977.0,1570.0,1344.4057097260395,1350.0,13.0,59.0,30.298815684481173,30.0,,,,
